reviewerID,asin,overall,verified,reviewTime,reviewText,summary
A3B5MOK92Q8PSW,0209688726,2.0,True,"03 1, 2018",Trust me... Sucking power is very poor. You'd be better off going to the car wash. BTW... Powerful Suction my @#$%@!!,Don't Suck Your Money Up On This!
A26KUR0AYRJJN1,0209688726,4.0,True,"03 1, 2018",I like the Vacu. it dose a good job. I have no compland as yet.,Four Stars
A1SPIM9Y6HUUSH,0209688726,2.0,True,"03 1, 2018",I have a 2017 outback and everytime I try to use this I'm blowing fuses .,Two Stars
A11P8PRPB257OH,0209688726,5.0,True,"02 28, 2018","I bought this vacuum to keep my car clean. The vacuum is very light, easy to use! It is powerful enough to suck out the dust! Grate product!",easy to use
AZEUC0DS3QKI2,0209688726,5.0,True,"02 28, 2018",Must get for parents! We have two little ones and every time we get them in the car we have to make sure to bring lots of snacks. The problem with having little ones is that half the time the snacks falls to the floor and the other half lands in their car seat. So any parent should really have something like this so they can keep their car in a reasonable condition. It comes with a cord so you can vacuum underneath the driver and passenger seats and you can charge it with the cigarette lighter in the car. The only thing I wish is that it has a stronger suction but still not bad at all.,So any parent should really have something like this so they can keep their car in a ...
A2JML291MNJV9D,0209688726,1.0,True,"02 27, 2018",Junk. Doesnt pick up like it should.,Doesnt pick up like it should
A2HLLIPZ5ZWGVT,0209688726,5.0,True,"02 26, 2018",The vacuum works great and easy to use. It doesn't take large space in my car.,Five Stars
A144DATLODG6FG,0209688726,5.0,True,"02 26, 2018","This is really good item. Strong little vacuum. With two little kids, I needed a vacuum for the car. this one works great, strong suction and can get in any small places to get all the crumbs. I'm using it almost every day now, how did I survived before without it...",This is really good item. Strong little vacuum
AYHI70AWU0YMS,0209688726,5.0,True,"02 25, 2018","Used it today,  it has strong suction.there are three vacuum head choices, it can clean even the little slots. like it!",like it!
A33A01SVSJXQY4,0209688726,4.0,True,"02 25, 2018","It needs more power,  other than it works okay",Four Stars
ASBYUEYRXVHZL,0209688726,5.0,True,"02 24, 2018","This is a very sophisticated, portable car vacuum cleaner. Can also suck the sofa. Very good, I like it very much",Easy to carry
A3PD8VDA3GHVXU,0209688726,5.0,True,"02 23, 2018","I used this Hotor Wet & Dry Handheld Vacuum today , this low noise and powerful  vacuum doesnt wake up the whole neighborhood like my Shopvac,it even comes with 3 serviceable attachments and a long enough 16.4ft /5m power cord for me go around the car to clean any hard-to-reach area.",Low noise and powerful
A3HHCDMT0GRXHI,0209688726,4.0,True,"02 23, 2018",Works very well for routine cleaning and more convenient than a shop vac.,Four Stars
AVET9TIGLG2DG,0209688726,5.0,True,"02 23, 2018",Very good affordable and reaches even in the toughest places,Five Stars
A1Q6FHU6DA643L,0209688726,4.0,True,"02 22, 2018",very good suction will see how it lasts,Four Stars
A2519UB7WILPEG,0209688726,3.0,False,"02 21, 2018","Only picks up dusts and small dirt, its not strong enough to pick up cherios or other common small trash found on cars when you have a toddler!!",not strong enough for me
A3IVYZ7B38T6HF,0209688726,5.0,True,"02 19, 2018",This car vacuum is exactly what we need for our cars. My kids eat in the car very often and this really help to clean up the mess. This is designed for use in the car only. It cannot be used inside the house because the charger does not match the outlet.,Car vacuum cleaner
A277ME8VNXREH6,0209688726,5.0,True,"02 18, 2018","Is good product,this car vacuum is just what I needed to keep my car clean. It is mini yet it does have a very strong suction. And this also comes with a small bag,then is very easy for used.","Is good product, this car vacuum is just what I ..."
A2D0XNDPRVQQSC,0209688726,5.0,True,"02 18, 2018",Very good product. Nice to have one for my car.,Five Stars
A2PTKCCIY8DWFG,0209688726,4.0,True,"02 18, 2018","Product works well, but the suction could be a little better. Also needs an attachment that fits between the seats. Great Product overall.",Good Product
ACQNUKMNY5RHU,0209688726,5.0,True,"02 17, 2018",Great product. Arrived on time and I have about four key chains on it and it holds all of them.,Great product. Arrived on time and I have about ...
A2G7GPWNA8EPKV,0209688726,5.0,True,"02 16, 2018",Awesome little vacuum for my vehicle. Super fast shipping. Love seeing my car so clean!,Great vehicle vacuum
A3HNX6GOGO9Q8U,0209688726,5.0,True,"02 16, 2018","I had this listed on my wish list for several months  before I finally bought it. I lose my keys fairly often and looked like a good solution. I was fairly skeptical about how well it would work since I have several keys on my key ring, and was unsure it it could hold the exta weight. I have to say that I am thoroughly impressed. It attaches to the wall easily and quickly, and holds 2 sets of keys without any issues.",I lose my keys fairly often and looked like a good solution
A9LAXPME0ROWV,0209688726,5.0,True,"02 15, 2018",Its a really good car vaccum. Cable is long enough for suv. I highly recommend this car vaccum.,All other equipments are included for vaccum. No need to buy new one.
A1PPNN2LDNBXZV,0209688726,4.0,True,"02 15, 2018",This product definitely has enough power to clean the car (as long as you keep the car running when you plug in). It is good quality. It gets the job done. I have a clean car in general. For me this is a worth buy. It saves me the trip to go to car detailing. The only bad thing about this item is there are so many small pieces and they don't all fit in the bag provided.,It is good quality. It gets the job done
A3JCHS5XS0WDRW,0209688726,5.0,True,"02 14, 2018",This vaccum cleaner cleans my car so good! Love it!,Five Stars
A1BHFS3GXKJJKJ,0209688726,5.0,True,"02 13, 2018",Good product. My car is so much cleaner than ever!,Five Stars
A23E6OAROFCK05,0209688726,4.0,True,"02 13, 2018","The filter is small, so you'll need to vaccum then empty & repeat to fully clean your car but it's Worth the Work. As a rideshare driver, I was becoming frustrated with how my car looked and not wanting to constantly go to the car wash so picked up a few items this being one of them and I am happy I finally did! I pull this into the cigerrete output and attached the brush attachment which I love the most, turn up the music and go to town. I get all the corners and hidden areas that collect lint dirt coins etc. I also use the brush to work in carpet shampoo, works great, love the carrying bag. Fits nicely in my trunk backseat storage. Also comes with an extra filter and fuse! I recommend",Worth the work
A3UDSEYDI87DYM,0209688726,1.0,True,"02 13, 2018",I haven't used it since the first week I bought and it doesnt even work very well. Im not sure what I was expecting but its not a very good vacuum.,Just get a wet/dry vac for the garage
ANB1KUDWGNR59,0209688726,5.0,True,"02 12, 2018",Good quality and easy to use. The bag is useful. I can put it in my car.recommended.,good product
A2T2ZPNBKRPQ87,0209688726,5.0,True,"02 12, 2018",Works well. Has strong suction capacity. Great product for the price point.,Great product for the price point
A31DB3O3QVBH1B,0209688726,1.0,True,"02 12, 2018","Loved it at first, but it stopped working after only a few months.",One Star
A2YU6TW5K8V2RN,0209688726,5.0,True,"02 12, 2018","This one is good, has some nice attachments,easy to install, can pick up dust and small mud, is very convenient and functional.","This one is good, has some nice attachments"
AL0J3QDJPOYKZ,0209688726,5.0,True,"02 12, 2018","Haven't cleaned my car for a long time, tired of taking the big heavy vaccum cleaner out of house, so I bought this car vaccum cleaner. It's portable and light weight, I can store it in my car.  I'm happy with this purchase. I'll use it every week to keep my car nice and clean.",I'm happy with this purchase
A3ACZ0TQNAO94O,0209688726,4.0,True,"02 11, 2018","Nice, convenient, and easy to use. Just wish it had a bit more suction",Easy to use!
A2FLI1O3NOAA9N,0209688726,2.0,True,"02 11, 2018","When using as an air pump, the motor overheats very quickly.",Overheats when used as airpump
A3DEZP1080OPA0,0209688726,5.0,True,"02 11, 2018","Great product for value and decent sucking power that will do the job. Item is in great condition, and the vacuum works well! I have yet to use the air compressor to inflate my tires, but I doubt there will be any issues with it. Five out of five stars!",Great product for value and decent sucking power that will ...
AV4DHY5NT4RV8,0209688726,5.0,True,"02 10, 2018","It has 3 magnets so it holds two of my dog's leaches (one is linked chains and is quiet heavy) and my keys which have about 6 keys, 2 keychains and lanyard attached to it. Couldn't be happier with the magnet strength. Looks exactly as pictures and peel off sticker for back of the cloud is very strong and hasn't budged a bit in over a month of use",Strong magnet
A39BL6ZVEGWFSO,0209688726,5.0,True,"02 10, 2018",this is awesome vacuum. easy to use for cleaning my car. powerful enough to remove dust and particles in dead corners. compact size for easy storage in trunk.,highly recommended
AM6HY1DFMOUGA,0209688726,5.0,True,"02 10, 2018",Great little vacuum suction is great! I had glitter all over my car and It picked it all up  very impressed and a very long cord so if you plug it in the front of your car you can clean the trunk of your car ,Great little vacuum suction is great
